row_index,disease_cohort,source_file,entity1,entity2,Relation,PMID,reason,entity2_status,entity1_status
916,NPC,20260508-NMP_final.csv,hereditary ataxia,NPC2,disease_protein,38790666,unresolved_entity1,,in_kg
919,NPC,20260508-NMP_final.csv,Niemann-Pick disease,autosomal recessive disorder,disease_phenotype_positive,38826605,unresolved_entity1,,in_kg
920,NPC,20260508-NMP_final.csv,Niemann-Pick disease,brain, anatomy_disease,38826605,unsupported_relation:anatomy_disease,,
921,NPC,20260508-NMP_final.csv,Niemann-Pick disease,liver, anatomy_disease,38826605,unsupported_relation:anatomy_disease,,
922,NPC,20260508-NMP_final.csv,Niemann-Pick disease,spleen, anatomy_disease,38826605,unsupported_relation:anatomy_disease,,
923,NPC,20260508-NMP_final.csv,Niemann-Pick disease,bone marrow, anatomy_disease,38826605,unsupported_relation:anatomy_disease,,
924,NPC,20260508-NMP_final.csv,Niemann-Pick disease,lungs, anatomy_disease,38826605,unsupported_relation:anatomy_disease,,
925,NPC,20260508-NMP_final.csv,Niemann-Pick disease,Hepatosplenomegaly,disease_phenotype_positive,38826605,unresolved_entity1,,in_kg
927,NPC,20260508-NMP_final.csv,Niemann-Pick disease,Niemann-Pick disease type C,disease_disease,38826605,unresolved_entity1,,in_kg
928,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,NPC1,disease_protein,38826605,duplicate_literature_row,,
929,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,NPC2,disease_protein,38826605,duplicate_literature_row,,
934,NPC,20260508-NMP_final.csv,degenerative ataxia,impaired saccadic velocity,disease_phenotype_positive,38868844,unresolved_entity1,,C5680697
935,NPC,20260508-NMP_final.csv,degenerative ataxia,impaired smooth pursuit gain,disease_phenotype_positive,38868844,unresolved_entity1,,C5680697
936,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,Npc1,disease_protein,39202426,duplicate_literature_row,,
937,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,Npc2,disease_protein,39202426,duplicate_literature_row,,
938,NPC,20260508-NMP_final.csv,cerebral cortex,Niemann-Pick disease type C,anatomy_disease,39202426,unsupported_relation:anatomy_disease,,
939,NPC,20260508-NMP_final.csv,cyclophellitols,GBA1,exposure_protein,39246358,unresolved_entity1,,C0082160
943,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,cholesterol accumulation,disease_phenotype_positive,39366931,unresolved_entity2,C5436605,
946,NPC,20260508-NMP_final.csv,NPC1,cholesterol accumulation,phenotype_protein,39366931,unresolved_entity2,C5436605,
947,NPC,20260508-NMP_final.csv,NPC1,cholesterol trafficking, bioprocess_protein,39366931,unresolved_entity2,C5960876,
948,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,NPC1,disease_protein,39443481,duplicate_literature_row,,
952,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,NPC1,disease_protein,39452896,duplicate_literature_row,,
957,NPC,20260508-NMP_final.csv,Cholesterol,NCR1,lipid_protein,39455279,unsupported_relation:lipid_protein,,
958,NPC,20260508-NMP_final.csv,Sphingosine,NPC2,lipid_protein,39455279,unsupported_relation:lipid_protein,,
959,NPC,20260508-NMP_final.csv,phosphatidylcholine,NCR1,lipid_protein,39455279,unsupported_relation:lipid_protein,,
960,NPC,20260508-NMP_final.csv,phosphatidylserine,NCR1,lipid_protein,39455279,unsupported_relation:lipid_protein,,
961,NPC,20260508-NMP_final.csv,Sphingosine,NCR1,lipid_protein,39455279,unsupported_relation:lipid_protein,,
964,NPC,20260508-NMP_final.csv,NPC1,Niemann-Pick Disease Type C,disease_protein,39547438,duplicate_literature_row,,
966,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,Cholesterol accumulation,disease_phenotype_positive,39557950,unresolved_entity2,C5436605,
967,NPC,20260508-NMP_final.csv,NPC1,Niemann-Pick Disease Type C,disease_protein,39557950,duplicate_literature_row,,
969,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,Splenomegaly,disease_phenotype_positive,39557950,duplicate_literature_row,,
970,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,Ataxia,disease_phenotype_positive,39557950,duplicate_literature_row,,
972,NPC,20260508-NMP_final.csv,neurodegenerative disease,Niemann-Pick disease type C,disease_disease,39628618,duplicate_literature_row,,
973,NPC,20260508-NMP_final.csv,Miglustat,Niemann-Pick disease type C,indication,39628618,duplicate_literature_row,,
974,NPC,20260508-NMP_final.csv,Miglustat,Diarrhea,drug_effect,39628618,duplicate_literature_row,,
975,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,Ataxia,disease_phenotype_positive,39628618,duplicate_literature_row,,
976,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,Vertical supranuclear gaze palsy,disease_phenotype_positive,39628618,duplicate_literature_row,,
977,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,Dysphagia,disease_phenotype_positive,39628618,duplicate_literature_row,,
978,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,Cataplexy,disease_phenotype_positive,39628618,duplicate_literature_row,,
979,NPC,20260508-NMP_final.csv,cerebrospinal fluid,disease severity,anatomy_protein_present,39688135,unresolved_entity2,C3494263,
985,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,progressive neurodegeneration,disease_phenotype_positive,39689839,duplicate_literature_row,,
986,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,NPC1,disease_protein,39689839,duplicate_literature_row,,
987,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,NPC2,disease_protein,39689839,duplicate_literature_row,,
988,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,intracellular accumulation of unesterified cholesterol,disease_phenotype_positive,39689839,duplicate_literature_row,,
989,NPC,20260508-NMP_final.csv,neuroinflammation,cognitive impairment,pathology_phenotype,39689839,unsupported_relation:pathology_phenotype,,
990,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,NPC2,disease_protein,39747180,duplicate_literature_row,,
994,NPC,20260508-NMP_final.csv,cholesterol transport,NPC1, bioprocess_protein,39762312,duplicate_literature_row,,
1006,NPC,20260508-NMP_final.csv,DHDDS,neurodevelopmental disorders,disease_protein,40003936,duplicate_literature_row,,
1009,NPC,20260508-NMP_final.csv,NPC2,Cholesterol trafficking,phenotype_protein,40003936,unresolved_entity2,C5960876,
1010,NPC,20260508-NMP_final.csv,NPC2,lysosome,cellcomp_protein,40003936,duplicate_literature_row,,
1014,NPC,20260508-NMP_final.csv,atrophy,cerebellum,pathology_anatomy_present,40009086,unsupported_relation:pathology_anatomy_present,,
1015,NPC,20260508-NMP_final.csv,atrophy,thalamus,pathology_anatomy_present,40009086,unsupported_relation:pathology_anatomy_present,,
1016,NPC,20260508-NMP_final.csv,atrophy,frontal lobe,pathology_anatomy_present,40009086,unsupported_relation:pathology_anatomy_present,,
1017,NPC,20260508-NMP_final.csv,atrophy,hippocampus,pathology_anatomy_present,40009086,unsupported_relation:pathology_anatomy_present,,
1018,NPC,20260508-NMP_final.csv,cerebellar atrophy,ataxia,pathology_phenotype,40009086,unsupported_relation:pathology_phenotype,,
1019,NPC,20260508-NMP_final.csv,hypometabolism,ataxia,pathology_phenotype,40009086,unsupported_relation:pathology_phenotype,,
1021,NPC,20260508-NMP_final.csv,lysosome,NPC1,cellcomp_protein,40333988,duplicate_literature_row,,
1022,NPC,20260508-NMP_final.csv,lysosomal cholesterol homeostasis,NPC1, bioprocess_protein,40333988,duplicate_literature_row,,
1023,NPC,20260508-NMP_final.csv,autophagy,neurodegeneration,bioprocess_phenotype,40333988,unsupported_relation:bioprocess_phenotype,,
1027,NPC,20260508-NMP_final.csv,NPC1,Niemann-Pick Disease Type C,disease_protein,do,duplicate_literature_row,,
1028,NPC,20260508-NMP_final.csv,NPC2,Niemann-Pick Disease Type C,disease_protein,40565243,duplicate_literature_row,,
1030,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,lysosomal diseases,disease_disease,40565243,duplicate_literature_row,,
1031,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,cholesterol accumulation,disease_phenotype_positive,40565243,unresolved_entity2,C5436605,
1034,NPC,20260508-NMP_final.csv,Niemann-Pick Disease Type C,neurovisceral symptoms,disease_phenotype_positive,40565243,duplicate_literature_row,,
1035,NPC,20260508-NMP_final.csv,NPC1,cholesterol accumulation,phenotype_protein,40565243,unresolved_entity2,C5436605,
1036,NPC,20260508-NMP_final.csv,disease-modifying drugs,Niemann-Pick Disease Type C,indication,40565243,unresolved_entity1,,C0242708
1038,NPC,20260508-NMP_final.csv,miglustat,Niemann-Pick disease type C,indication,40701909,duplicate_literature_row,,
1039,NPC,20260508-NMP_final.csv,lysosomal storage disorder,Niemann-Pick disease type C,disease_disease,40701909,duplicate_literature_row,,
1043,NPC,20260508-NMP_final.csv,NPC1,lysosomes,cellcomp_protein,40737317,duplicate_literature_row,,
1046,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,autosomal recessive disorder,disease_disease,40869913,unresolved_entity2,C3899988,
1047,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,lysosomal storage diseases,disease_disease,40869913,duplicate_literature_row,,
1048,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,accumulation of unesterified cholesterol,disease_phenotype_positive,40869913,duplicate_literature_row,,
1049,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,NPC1,disease_protein,40869913,duplicate_literature_row,,
1050,NPC,20260508-NMP_final.csv,cerebral cortex,Niemann-Pick disease type C, anatomy_disease,40869913,unsupported_relation:anatomy_disease,,
1051,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,lipid inclusions,disease_phenotype_positive,40869913,unresolved_entity2,C4231253,
1053,NPC,20260508-NMP_final.csv,Niemann-Pick disease type C,protein aggregates,disease_phenotype_positive,40869913,unresolved_entity2,C3850144,
1054,NPC,NPC_additional_relations_v2.csv,24S-hydroxycholesterol,improved motor function,phenotype_protein,38142760,unresolved_entity1,,C0208133
1055,NPC,NPC_additional_relations_v2.csv,poly-β-cyclodextrin,Niemann-Pick type C diseases,indication,34748340,unresolved_entity1,,C1699799
1056,NPC,NPC_additional_relations_v2.csv,liver−spleen region,Niemann-Pick Disease Type C1,anatomy_disease,34061502,unsupported_relation:anatomy_disease,,
1057,NPC,NPC_additional_relations_v2.csv,adamantane-pentyl-deoxynojirimycin,fibroblast-to-myofibroblast differentiation,drug_bioprocess,36804125,unsupported_relation:drug_bioprocess,,
1058,NPC,NPC_additional_relations_v2.csv,N-nonyldeoxynojirimycin,fibroblast-to-myofibroblast differentiation,drug_bioprocess,36804125,unsupported_relation:drug_bioprocess,,
1059,NPC,NPC_additional_relations_v2.csv,N-butyldeoxynojirimycin,fibroblast-to-myofibroblast differentiation,drug_bioprocess,36804125,unsupported_relation:drug_bioprocess,,
1060,NPC,NPC_additional_relations_v2.csv,lysosomal lipid storage,Niemann-Pick Disease Type C,disease_disease,38087834,duplicate_literature_row,,
1061,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C1,neuropsychiatric signs,disease_phenotype_positive,38087834,unresolved_entity2,C3203509,
1063,NPC,NPC_additional_relations_v2.csv,pathological changes in kidneys,NPC1,phenotype_protein,38087834,unresolved_entity1,,C6022317
1064,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,peripheral organ dysfunction,disease_phenotype_positive,40215728,unresolved_entity2,C0342953,
1065,NPC,NPC_additional_relations_v2.csv,NPC1,premature degradation,phenotype_protein,40215728,unresolved_entity2,C5542995,
1066,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,faulty cholesterol trafficking,disease_phenotype_positive,40215728,unresolved_entity2,C2749801,
1067,NPC,NPC_additional_relations_v2.csv,target of rapamycin,systemic insulin signaling,bioprocess_protein,35245460,unresolved_entity1,,C1257553
1069,NPC,NPC_additional_relations_v2.csv,lyso-sphingolipids,Niemann-Pick disease type C,bioprocess_disease,41274250,unsupported_relation:bioprocess_disease,,
1070,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,neuropsychiatric issues,disease_phenotype_positive,39789920,unresolved_entity2,C6013326,
1072,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C1,pronouced neurological manifestations,disease_phenotype_positive,35081253,unresolved_entity2,C0027854,
1073,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C1,long-term congenital immunodeficiencies,disease_disease,35081253,unresolved_entity2,C0272229,
1075,NPC,NPC_additional_relations_v2.csv,symtomatic therapy,Niemann-Pick Disease Type C,exposure_disease,36243834,unresolved_entity1,,C5243901
1076,NPC,NPC_additional_relations_v2.csv,2-hydroxypropyl-γ-cyclodextrin,cholesterol homeostasis,drug_effect,38852794,unresolved_entity1,,C4522177
1077,NPC,NPC_additional_relations_v2.csv,2-hydroxypropyl-γ-cyclodextrin,tissue distribution,drug_bioprocess,38852794,unsupported_relation:drug_bioprocess,,
1078,NPC,NPC_additional_relations_v2.csv,2-hydroxypropyl-γ-cyclodextrin,disease amelioration,drug_effect,38852794,unresolved_entity1,,C4522177
1079,NPC,NPC_additional_relations_v2.csv,2-hydroxypropyl-γ-cyclodextrin,blood-brain barrier,drug_effect,38852794,unresolved_entity1,,C4522177
1080,NPC,NPC_additional_relations_v2.csv,2-hydroxypropyl-γ-cyclodextrin,hepatic dysfunction,drug_effect,38852794,unresolved_entity1,,C4522177
1081,NPC,NPC_additional_relations_v2.csv,2-hydroxypropyl-γ-cyclodextrin,peripheral manifestations,drug_effect,38852794,unresolved_entity1,,C4522177
1083,NPC,NPC_additional_relations_v2.csv,severe acute liver failure,living donor liver transplantation,pathology_phenotype,37429811,unsupported_relation:pathology_phenotype,,
1084,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,substantial fibrosis,disease_phenotype_positive,37429811,unresolved_entity2,C0016059,
1085,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,coginitive decline,disease_phenotype_positive,40221338,duplicate_literature_row,,
1087,NPC,NPC_additional_relations_v2.csv,Niemann-Pick C disease,lyso-sphingolipids,disease_phenotype_positive,34810067,unresolved_entity2,C0037900,
1088,NPC,NPC_additional_relations_v2.csv,Niemann-Pick C disease,total diacylglycerols,disease_phenotype_positive,34810067,unresolved_entity2,C0012262,
1092,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,Visceral manifestations,disease_phenotype_positive,34993563,unresolved_entity2,C5960196,
1093,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,neuro-psychiatric symptoms,disease_phenotype_positive,34993563,unresolved_entity2,C0150881,
1094,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,gelastic cataplexy,disease_phenotype_positive,40898442,duplicate_literature_row,,
1095,NPC,NPC_additional_relations_v2.csv,Neurofilament light chain,neuronal injury,phenotype_protein,38581830,unresolved_entity1,,C5774172
1096,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Type-C,neuropsychiatric manifestations,disease_phenotype_positive,39607035,unresolved_entity2,C3203509,
1097,NPC,NPC_additional_relations_v2.csv,Intracellular trafficking of cholesterol,NPC1,bioprocess_protein,39697013,unresolved_entity1,,C2749801
1098,NPC,NPC_additional_relations_v2.csv,Intracellular trafficking of cholesterol,NPC2,bioprocess_protein,39697013,unresolved_entity1,,C2749801
1099,NPC,NPC_additional_relations_v2.csv,Niemann-Pick type C,visceral enlargement,disease_phenotype_positive,34303826,unresolved_entity2,C4054315,
1102,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,early neurodevelopmental disturbance,disease_phenotype_positive,37612148,unresolved_entity2,C1970828,
1104,NPC,NPC_additional_relations_v2.csv,accumulation of lipids,cellular organelles,exposure_cellcomp,34455703,unresolved_entity1,,C1512921
1105,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,idiopathic neonatal cholestasis,disease_phenotype_positive,34455703,unresolved_entity2,C1112213,
1107,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,visceral manifestations,disease_phenotype_positive,36325261,unresolved_entity2,C5960196,
1108,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,abnormal cholesterol accumulation,disease_phenotype_positive,36325261,unresolved_entity2,C3553603,
1110,NPC,NPC_additional_relations_v2.csv,Niemann-Pick type C,elevated 7-ketocholesterol,disease_phenotype_positive,36325261,unresolved_entity2,C0049920,
1111,NPC,NPC_additional_relations_v2.csv,Niemann-Pick type C,elevated oxysterols,disease_phenotype_positive,36325261,unresolved_entity2,C4277571,
1112,NPC,NPC_additional_relations_v2.csv,cationic amphiphilic agents,phospholipidosis,drug_effect,36325261,unresolved_entity2,C3805040,
1113,NPC,NPC_additional_relations_v2.csv,elevated oxysterols,NPC1,phenotype_protein,36325261,unresolved_entity1,,C4277571
1116,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,vertical supranuclear saccade palsy,disease_phenotype_positive,34096670,duplicate_literature_row,,
1117,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,ocular-motor dysfunction,disease_phenotype_positive,34096670,duplicate_literature_row,,
1119,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Type C disease,progressive neurovisceral manifestations,disease_phenotype_positive,34150357,unresolved_entity2,C0027854,
1120,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Type C disease,accumulation of intracellular unesteri ed cholesterol,disease_phenotype_positive,34150357,unresolved_entity2,C3553603,
1121,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Type C disease,neuro lament light,disease_protein,34150357,unresolved_entity2,C5774172,
1122,NPC,NPC_additional_relations_v2.csv,acid ceramidase,oxidative stress-mediated cell death,phenotype_protein,34175669,unresolved_entity1,,C2350443
1123,NPC,NPC_additional_relations_v2.csv,N-acetyl-l-leucine,cerebral glucose metabolism,drug_bioprocess,34387740,unsupported_relation:drug_bioprocess,,
1124,NPC,NPC_additional_relations_v2.csv,arimoclomol,improve lysosomal function,drug_effect,34418116,unresolved_entity2,C1372391,
1125,NPC,NPC_additional_relations_v2.csv,heat shock response 70,NPC1,protein_protein,34418116,unresolved_entity1,,C0243043
1126,NPC,NPC_additional_relations_v2.csv,pathways of liver damage,NPC1,pathway_protein,34440927,unresolved_entity1,,C0151763
1127,NPC,NPC_additional_relations_v2.csv,against oxidative,peroxisome proliferator-activated receptor-γ,phenotype_protein,34502342,unresolved_entity1,,C3894362
1128,NPC,NPC_additional_relations_v2.csv,inflammatory damage,peroxisome proliferator-activated receptor-γ,phenotype_protein,34502342,unresolved_entity1,,C1817415
1129,NPC,NPC_additional_relations_v2.csv,Telmisartan,peroxisome proliferator-activated receptor-γ,drug_protein,34502342,unresolved_entity2,C0166417,
1130,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,initial psychopharmacology,disease_phenotype_positive,34744838,unresolved_entity2,C0033929,
1132,NPC,NPC_additional_relations_v2.csv,progressive lysosomal storage disorder,Niemann-Pick Disease Type C1,disease_disease,35007562,duplicate_literature_row,,
1133,NPC,NPC_additional_relations_v2.csv,increased plasma granulocyte-colony stimulating factor by 2-fold,NPC1,phenotype_protein,35007562,unresolved_entity1,,C4552323
1137,NPC,NPC_additional_relations_v2.csv,miglustat,glucosyl ceramide synthase,drug_protein,35140266,duplicate_literature_row,,
1138,NPC,NPC_additional_relations_v2.csv,Zavesca,glucosyl ceramide synthase,drug_protein,35140266,unresolved_entity1,,C1174772
1139,NPC,NPC_additional_relations_v2.csv,Niemann-Pick type C disease,increasing adenosine levels,disease_phenotype_positive,35408815,unresolved_entity2,C1863254,
1140,NPC,NPC_additional_relations_v2.csv,T1-11,increase adenosine levels,off_label_use,35408815,unresolved_entity1,,C4308067
1143,NPC,NPC_additional_relations_v2.csv,protein stability,complex asparagine-linked glycosylation,disease_protein,35563467,unresolved_entity1,,C2350440
1146,NPC,NPC_additional_relations_v2.csv,Anti-Tumor Necrosis Factor Therapy,caused neurological side effects,drug_effect,35694196,unresolved_entity1,,C0281481
1147,NPC,NPC_additional_relations_v2.csv,Anti-Tumor Necrosis Factor Therapy,caused demyelination,drug_effect,35694196,unresolved_entity1,,C0281481
1148,NPC,NPC_additional_relations_v2.csv,Anti-Tumor Necrosis Factor Therapy,caused central nervous system inflammation,drug_effect,35694196,unresolved_entity1,,C0281481
1149,NPC,NPC_additional_relations_v2.csv,2-hydroxypropyl-γ-cyclodextrin,U18666A,drug_drug,35891519,unresolved_entity1,,C4522177
1150,NPC,NPC_additional_relations_v2.csv,2-hydroxypropyl-γ-cyclodextrin,cholesterol accumulation,drug_effect,35891519,unresolved_entity1,,C4522177
1152,NPC,NPC_additional_relations_v2.csv,Niemann-Pick type C,Neuropsychiatric manifestations,disease_phenotype_positive,35945383,unresolved_entity2,C3203509,
1153,NPC,NPC_additional_relations_v2.csv,mycobacterial cell wall lipids,NPC1,exposure_protein,36085278,unresolved_entity1,,C0026931
1154,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease Type C,stimulus-sensitive myoclonus,disease_phenotype_positive,36187872,unresolved_entity2,C3554567,
1155,NPC,NPC_additional_relations_v2.csv,isogenic induced pluripotent stem cells,NPC1,anatomy_protein_present,36301667,unresolved_entity1,,C2717959
1156,NPC,NPC_additional_relations_v2.csv,NPC1,cholesterol dyshomeostasis,phenotype_protein,36322609,unresolved_entity2,C1843372,
1157,NPC,NPC_additional_relations_v2.csv,NPC2,cholesterol dyshomeostasis,phenotype_protein,36322609,unresolved_entity2,C1843372,
1158,NPC,NPC_additional_relations_v2.csv,NPC1,robust phagocytic activity,phenotype_protein,36322609,unresolved_entity2,C1372517,
1159,NPC,NPC_additional_relations_v2.csv,NPC1,shortfalls in fine odor discrimination,phenotype_protein,36322609,unresolved_entity2,C4013074,
1160,NPC,NPC_additional_relations_v2.csv,2-hydroxypropyl-beta-cyclodextrin,brain capillary endothelial cells,drug_effect,36431844,unresolved_entity2,C1180238,
1161,NPC,NPC_additional_relations_v2.csv,brain capillary endothelial cells,2-hydroxypropyl-beta-cyclodextrin.,anatomy_protein_present,36431844,unresolved_entity1,,C1180238
1162,NPC,NPC_additional_relations_v2.csv,2-hydroxypropyl-beta-cyclodextrin.,primary rat brain endothelial cells,drug_effect,36431844,unresolved_entity2,C0225336,
1163,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,lysosomal lipid storage,disease_disease,36455410,duplicate_literature_row,,
1164,NPC,NPC_additional_relations_v2.csv,2-hydroxypropyl-ß-cyclodextrin,allopregnanolone,drug_protein,36614015,unresolved_entity2,C0086244,
1169,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,extends lifespan,disease_phenotype_positive,36920149,unresolved_entity2,C0870809,
1171,NPC,NPC_additional_relations_v2.csv,NPC1,intracellular trafficking of cholesterol,bioprocess_protein,37245481,unresolved_entity2,C2749801,
1176,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,lysosomal lipid storage disease,disease_disease,37480097,duplicate_literature_row,,
1177,NPC,NPC_additional_relations_v2.csv,miglustat,glucosylceramide synthase competitive inhibitor,drug_effect,37480097,unresolved_entity2,C4075566,
1178,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Type C disease,nanostructural ion channel clustering disease,disease_disease,37507375,unresolved_entity2,C1720983,
1179,NPC,NPC_additional_relations_v2.csv,elevations in mitochondrial caltrium,neurotoxicity,phenotype_phenotype,37507375,unresolved_entity1,,C5887225
1181,NPC,NPC_additional_relations_v2.csv,cerebrospinal fluid neurodegeneration,Tau protein,protein_protein,37670901,unresolved_entity2,C0085401,
1182,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,fatal neurodegenerative condition,disease_phenotype_positive,38254990,duplicate_literature_row,,
1184,NPC,NPC_additional_relations_v2.csv,S-Adenosyl-L-methionine,improves the decline of locomotor activity,drug_effect,38599016,unresolved_entity2,C5452884,
1185,NPC,NPC_additional_relations_v2.csv,chloride channel inhibitors,reduced cytokine production,drug_effect,38645072,unresolved_entity2,C1371550,
1186,NPC,NPC_additional_relations_v2.csv,Celecoxib,restored cell viability,drug_effect,38821960,unresolved_entity2,C1516362,
1187,NPC,NPC_additional_relations_v2.csv,memantine,restored cell viability,drug_effect,38821960,unresolved_entity2,C1516362,
1191,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type A,lipid-laden foamy macrophages,disease_phenotype_positive,38826605,unresolved_entity2,C0333738,
1192,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C1,impaired lysosomal function,disease_phenotype_positive,39048052,unresolved_entity2,C1371708,
1194,NPC,NPC_additional_relations_v2.csv,primary endothelial cells,NPC1,anatomy_protein_present,39183751,unresolved_entity1,,C0225336
1195,NPC,NPC_additional_relations_v2.csv,Amyloid Precursor Protein,exacerbated interferon signaling,phenotype_protein,39202426,unresolved_entity2,C5883586,
1196,NPC,NPC_additional_relations_v2.csv,Niemann-Pick type C1 disease,impaired intracellular cholesterol trafficking,disease_phenotype_positive,39207850,unresolved_entity2,C2749801,
1197,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,psychiatric alterations,disease_phenotype_positive,39443481,unresolved_entity2,C1306597,
1198,NPC,NPC_additional_relations_v2.csv,CTEP,psychiatric anomalies,indication,39443481,unresolved_entity1,,C3641000
1199,NPC,NPC_additional_relations_v2.csv,U18666A,cancer cell pyroptosis,drug_bioprocess,41013744,unsupported_relation:drug_bioprocess,,
1200,NPC,NPC_additional_relations_v2.csv,U18666A,human hematologic and solid cancers,indication,41013744,unresolved_entity1,,C0077608
1202,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,plasma phosphorylated-tau217,disease_protein,39502943,unresolved_entity2,C5976210,
1204,NPC,NPC_additional_relations_v2.csv,plasma phosphorylated-tau217,disease progression,phenotype_protein,39502943,unresolved_entity1,,C5976210
1205,NPC,NPC_additional_relations_v2.csv,plasma phosphorylated-tau217,age at disease onset,phenotype_protein,39502943,unresolved_entity1,,C5976210
1207,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C1,impaired intracellular cholesterol trafficking,disease_phenotype_positive,39688135,unresolved_entity2,C2749801,
1208,NPC,NPC_additional_relations_v2.csv,Niemann-Pick Disease Type C,choroid plexus enlargement,disease_phenotype_positive,39689839,unresolved_entity2,C5788142,
1209,NPC,NPC_additional_relations_v2.csv,neuroinflammation,choroid plexus enlargement,pathology_phenotype,39689839,unsupported_relation:pathology_phenotype,,
1210,NPC,NPC_additional_relations_v2.csv,extensive hypometabolism,cerebellum,pathology_anatomy_present,40009086,unsupported_relation:pathology_anatomy_present,,
1211,NPC,NPC_additional_relations_v2.csv,extensive hypometabolism,thalamus,pathology_anatomy_present,40009086,unsupported_relation:pathology_anatomy_present,,
1212,NPC,NPC_additional_relations_v2.csv,extensive hypometabolism,frontotemporal areas,pathology_anatomy_present,40009086,unsupported_relation:pathology_anatomy_present,,
1214,NPC,NPC_additional_relations_v2.csv,amphipathic peptide,improved cholesterol efflux,drug_bioprocess,40301465,unsupported_relation:drug_bioprocess,,
1217,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,cognitive performance deterioration,disease_phenotype_positive,40701909,duplicate_literature_row,,
1218,NPC,NPC_additional_relations_v2.csv,efavirenz,preservation of executive control,drug_effect,40701909,unresolved_entity2,C0935584,
1219,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,impairment of verbal fluency,disease_phenotype_positive,40701909,unresolved_entity2,C0751514,
1220,NPC,NPC_additional_relations_v2.csv,nigrostriatal circuit,Parkinson's disease,anatomy_disease,40737317,unsupported_relation:anatomy_disease,,
1221,NPC,NPC_additional_relations_v2.csv,Niemann-Pick disease type C,impaired intracellular cholesterol trafficking,disease_phenotype_positive,40847051,unresolved_entity2,C2749801,
